filepath,line_number,line_id,original_text,translated_text
sharedassets56\Library.yarn.txt,229,e21d15,Bea:{width=4} Reason the two bridges in and out of Saltztown are still closed,Bea:{width=4} Reason the two bridges in and out of Saltztown are still closed
sharedassets56\Library.yarn.txt,230,b0c60a,Mae: Oh wow you still can’t like... go to Saltztown?,Mae: Oh wow you still can’t like... go to Saltztown?
sharedassets56\Library.yarn.txt,231,1f5947,Bea: You’re welcome to try!,Bea: You’re welcome to try!
sharedassets56\Library.yarn.txt,235,a1a2ed,Bea: geez. They sure made a lot of these books.,Bea: geez. They sure made a lot of these books.
sharedassets56\Library.yarn.txt,236,329cd9,Mae: I think they’re still making them.,Mae: I think they’re still making them.
sharedassets56\Library.yarn.txt,237,9fff03,Bea: This one looks pretty old.,Bea: This one looks pretty old.
sharedassets56\Library.yarn.txt,238,596a3e,Mae: Charity Bearity: Danger Everywhere-ity,Mae: Charity Bearity: Danger Everywhere-ity
sharedassets56\Library.yarn.txt,239,89f448,Bea: That’s vague. And disconcerting.,Bea: That’s vague. And disconcerting.
sharedassets56\Library.yarn.txt,240,401e4a,Mae: could’ve just kept updating that one book,Mae: could’ve just kept updating that one book
sharedassets56\Library.yarn.txt,248,b4dc5c,Bea: *sniff* *sniff*,Bea: *sniff* *sniff*
sharedassets56\Library.yarn.txt,249,dda4de,Bea: oh wow it’s dusty up here,Bea: oh wow it’s dusty up here
sharedassets56\Library.yarn.txt,250,a9d378,Mae: O_o,Mae: O_o
sharedassets56\Library.yarn.txt,251,1e3bb9,Mae: It’s *OLD* up here.,Mae: It’s *OLD* up here.
sharedassets56\Library.yarn.txt,252,9bdfec,Bea: sure is.,Bea: sure is.
sharedassets56\Library.yarn.txt,253,541888,Bea: maybe your... ghost? is up here.,Bea: maybe your... ghost? is up here.
sharedassets56\Library.yarn.txt,254,43661a,Mae: o_o,Mae: o_o
sharedassets56\Library.yarn.txt,255,34ed1c,Mae: yep. ghost.,Mae: yep. ghost.
sharedassets56\Library.yarn.txt,256,e81f1c,Mae: or something.,Mae: or something.
sharedassets56\Library.yarn.txt,257,ae8d3b,"Mae: whatever he was,","Mae: whatever he was,"
sharedassets56\Library.yarn.txt,258,a00f58,Mae: he walked through a chain link fence,Mae: he walked through a chain link fence
sharedassets56\Library.yarn.txt,259,611f61,Mae: or flew over it,Mae: or flew over it
sharedassets56\Library.yarn.txt,260,4d749f,Mae: or something.,Mae: or something.
sharedassets56\Library.yarn.txt,261,76b766,Mae: *while* carrying something.,Mae: *while* carrying something.
sharedassets56\Library.yarn.txt,262,f56048,"Bea: oh right, well that's even more impressive.","Bea: oh right, well that's even more impressive."
sharedassets56\Library.yarn.txt,263,a5d0eb,Mae: so we're gonna go find this guy.,Mae: so we're gonna go find this guy.
sharedassets56\Library.yarn.txt,264,48f9f8,Mae: because he took someone,Mae: because he took someone
sharedassets56\Library.yarn.txt,265,c9d7d3,Mae: and he's like somehow connected to this thing i've been going through,Mae: and he's like somehow connected to this thing i've been going through
sharedassets56\Library.yarn.txt,266,9c9591,Mae: and that's not good.,Mae: and that's not good.
sharedassets56\Library.yarn.txt,268,53c8c8,Mae: :\,Mae: :\
sharedassets56\Library.yarn.txt,269,587256,Mae: that all sounded a lot more bad-ass in my head.,Mae: that all sounded a lot more bad-ass in my head.
sharedassets56\Library.yarn.txt,270,81fb46,Bea: it's ok. it was fine.,Bea: it's ok. it was fine.
sharedassets56\Library.yarn.txt,271,d8b12a,Mae: :|,Mae: :|
sharedassets56\Library.yarn.txt,279,61c720,Mae: so we’ve got some leads,Mae: so we’ve got some leads
sharedassets56\Library.yarn.txt,280,cc8c1b,Mae: can I borrow your car this week?,Mae: can I borrow your car this week?
sharedassets56\Library.yarn.txt,281,7a1a34,Bea: do you even have a license?,Bea: do you even have a license?
sharedassets56\Library.yarn.txt,282,baf92f,"Bea: I mean no, regardless, but do you?","Bea: I mean no, regardless, but do you?"
sharedassets56\Library.yarn.txt,283,318b25,Mae: nope.,Mae: nope.
sharedassets56\Library.yarn.txt,284,ead042,"Mae: no license, no credit cards, don’t believe in money","Mae: no license, no credit cards, don’t believe in money"
sharedassets56\Library.yarn.txt,285,ac11d5,Bea: you just believe in other people’s cars and money,Bea: you just believe in other people’s cars and money
sharedassets56\Library.yarn.txt,286,9f1a66,Mae: i didn’t choose to be born into this society,Mae: i didn’t choose to be born into this society
sharedassets56\Library.yarn.txt,287,e22144,Bea: ...,Bea: ...
sharedassets56\Library.yarn.txt,288,2107eb,"Bea: ok well I have, you know, a job","Bea: ok well I have, you know, a job"
sharedassets56\Library.yarn.txt,289,f67539,Bea: so i can’t drive you around to all of these spots,Bea: so i can’t drive you around to all of these spots
sharedassets56\Library.yarn.txt,290,9fe424,Bea: i can maybe do the graveyard?,Bea: i can maybe do the graveyard?
sharedassets56\Library.yarn.txt,291,22ed89,Bea: i need to go there anyway.,Bea: i need to go there anyway.
sharedassets56\Library.yarn.txt,292,e6b4f2,Mae: :),Mae: :)
sharedassets56\Library.yarn.txt,293,0b56ea,Mae: cool! I’ll see if gregg wants to do the other two.,Mae: cool! I’ll see if gregg wants to do the other two.
sharedassets56\Library.yarn.txt,294,f424b2,"Bea: you know, like, and i probably don’t have to say this","Bea: you know, like, and i probably don’t have to say this"
sharedassets56\Library.yarn.txt,295,7b814b,Mae: :|,Mae: :|
sharedassets56\Library.yarn.txt,296,01ea45,Bea: but just because something happened in the past,Bea: but just because something happened in the past
sharedassets56\Library.yarn.txt,297,dfbb7d,Bea: doesn’t mean it’s going to happen again.,Bea: doesn’t mean it’s going to happen again.
sharedassets56\Library.yarn.txt,298,711066,Mae: o>,Mae: o>
sharedassets56\Library.yarn.txt,299,097ea2,"Mae: Hey nerd, ever hear that history repeats?","Mae: Hey nerd, ever hear that history repeats?"
sharedassets56\Library.yarn.txt,300,57e1e6,Mae: It does. It does the same thing over and over again.,Mae: It does. It does the same thing over and over again.
sharedassets56\Library.yarn.txt,301,160468,Bea: So we’ve just been in a loop since we were living in caves?,Bea: So we’ve just been in a loop since we were living in caves?
sharedassets56\Library.yarn.txt,302,94a875,Mae: _o_,Mae: _o_
sharedassets56\Library.yarn.txt,303,3a0ea3,Mae: Yeah. That’s science.,Mae: Yeah. That’s science.
sharedassets56\Library.yarn.txt,304,29f8ff,Bea: oh my freaking god.,Bea: oh my freaking god.
sharedassets56\Library.yarn.txt,315,fbd202,MissQuelcy: Ahem!,MissQuelcy: Ahem!
sharedassets56\Library.yarn.txt,316,e9a2e1,Mae: What is...,Mae: What is...
sharedassets56\Library.yarn.txt,318,d6272f,Bea: Is that Miss Quelcy?,Bea: Is that Miss Quelcy?
sharedassets56\Library.yarn.txt,319,bcd4ad,Mae: oh wow. Haven’t seen her since graduation.,Mae: oh wow. Haven’t seen her since graduation.
sharedassets56\Library.yarn.txt,320,362b7f,Bea: she was always kind of a badass.,Bea: she was always kind of a badass.
sharedassets56\Library.yarn.txt,321,e7abf3,Bea: school district did not fund that art program at all.,Bea: school district did not fund that art program at all.
sharedassets56\Library.yarn.txt,322,"3,20E+116",Bea: but she made it work,Bea: but she made it work
sharedassets56\Library.yarn.txt,323,04f3b3,Bea: she was like some sort of art teacher survivalist.,Bea: she was like some sort of art teacher survivalist.
sharedassets56\Library.yarn.txt,324,480c58,Mae: wow. I never realized.,Mae: wow. I never realized.
sharedassets56\Library.yarn.txt,325,51af9d,Bea: I think they pay her in bits of string and empty soda cans.,Bea: I think they pay her in bits of string and empty soda cans.
sharedassets56\Library.yarn.txt,327,21c5b8,Mae: Should be saving that string to repair those bridges into Saltztown.,Mae: Should be saving that string to repair those bridges into Saltztown.
sharedassets56\Library.yarn.txt,328,991f58,Bea: There you go.,Bea: There you go.
sharedassets56\Library.yarn.txt,330,11daf5,MissQuelcy: Thank you all for coming to this second meeting,MissQuelcy: Thank you all for coming to this second meeting
sharedassets56\Library.yarn.txt,331,4a1cda,MissQuelcy: Of the Possum Springs Poetry Society,MissQuelcy: Of the Possum Springs Poetry Society
sharedassets56\Library.yarn.txt,332,3c0d46,Bea: Do you want to stick around for this?,Bea: Do you want to stick around for this?
sharedassets56\Library.yarn.txt,333,0f72d5,->Naw.,->Naw.
sharedassets56\Library.yarn.txt,334,401775,Mae: :\,Mae: :\
sharedassets56\Library.yarn.txt,335,56ff66,Mae: public poetry performance should probably be outlawed.,Mae: public poetry performance should probably be outlawed.
sharedassets56\Library.yarn.txt,336,d6d342,Bea: when have you ever seen one?,Bea: when have you ever seen one?
sharedassets56\Library.yarn.txt,337,d272be,Mae: school. old roommate.,Mae: school. old roommate.
sharedassets56\Library.yarn.txt,338,bf1bf9,Bea: you’ve never mentioned your old roommate.,Bea: you’ve never mentioned your old roommate.
sharedassets56\Library.yarn.txt,339,3da30d,Mae: she’s an entire story unto herself.,Mae: she’s an entire story unto herself.
sharedassets56\Library.yarn.txt,340,d5b321,Mae: :|,Mae: :|
sharedassets56\Library.yarn.txt,341,211445,"MissQuelcy: Excuse me, are you two staying?","MissQuelcy: Excuse me, are you two staying?"
sharedassets56\Library.yarn.txt,342,51de83,"MissQuelcy: if so, would you like to have your conversation up here?","MissQuelcy: if so, would you like to have your conversation up here?"
sharedassets56\Library.yarn.txt,345,78b6d9,Mae: No! To both!,Mae: No! To both!
sharedassets56\Library.yarn.txt,346,10eae0,Mae: We’re not big into rhyming everything we say.,Mae: We’re not big into rhyming everything we say.
sharedassets56\Library.yarn.txt,350,cf3288,MissQuelcy: Poetry doesn’t have to rhyme!,MissQuelcy: Poetry doesn’t have to rhyme!
sharedassets56\Library.yarn.txt,351,09e539,Mae: That is the stupidest thing I have ever heard.,Mae: That is the stupidest thing I have ever heard.
sharedassets56\Library.yarn.txt,355,bdee13,->Yeah!,->Yeah!
sharedassets56\Library.yarn.txt,363,b687b2,MissQuelcy: Tonight we have new poems from myself,MissQuelcy: Tonight we have new poems from myself
sharedassets56\Library.yarn.txt,364,e571be,"MissQuelcy: and ""Fisherman"" Jones","MissQuelcy: and ""Fisherman"" Jones"
sharedassets56\Library.yarn.txt,366,80ea8b,MissQuelcy: and Selma Ann Forrester.,MissQuelcy: and Selma Ann Forrester.
sharedassets56\Library.yarn.txt,368,79225,MissQuelcy: I will start us off with one of my own.,MissQuelcy: I will start us off with one of my own.
sharedassets56\Library.yarn.txt,369,eefe3f,"->she's from some big city, right?","->she's from some big city, right?"
sharedassets56\Library.yarn.txt,370,c8f336,Bea: yeah,Bea: yeah
sharedassets56\Library.yarn.txt,371,254c96,Mae: how'd she end up here?,Mae: how'd she end up here?
sharedassets56\Library.yarn.txt,372,eadc6c,Bea: who knows.,Bea: who knows.
sharedassets56\Library.yarn.txt,373,c26ef4,"->they don't actually pay her in string, right?","->they don't actually pay her in string, right?"
sharedassets56\Library.yarn.txt,374,0ec945,Bea: ...,Bea: ...
sharedassets56\Library.yarn.txt,375,6d030e,"Bea: Yes, Mae. They literally pay her in string.","Bea: Yes, Mae. They literally pay her in string."
sharedassets56\Library.yarn.txt,376,1df9d6,Mae: I was just joking!,Mae: I was just joking!
sharedassets56\Library.yarn.txt,377,9ea899,Bea: right.,Bea: right.
sharedassets56\Library.yarn.txt,378,b9a74c,MissQuelcy: *ahem*,MissQuelcy: *ahem*
sharedassets56\Library.yarn.txt,379,d25efa,"MissQuelcy: ""Letter To My Worst Student""","MissQuelcy: ""Letter To My Worst Student"""
sharedassets56\Library.yarn.txt,380,e261f2,MissQuelcy: To my Worst Student,MissQuelcy: To my Worst Student
sharedassets56\Library.yarn.txt,381,f00f4f,MissQuelcy: the subject of my stories,MissQuelcy: the subject of my stories
sharedassets56\Library.yarn.txt,382,959ea3,MissQuelcy: i tell friends back home,MissQuelcy: i tell friends back home
sharedassets56\Library.yarn.txt,383,35031f,MissQuelcy: when they ask about life,MissQuelcy: when they ask about life
sharedassets56\Library.yarn.txt,384,fa0bcc,MissQuelcy: out here in the sticks,MissQuelcy: out here in the sticks
sharedassets56\Library.yarn.txt,385,99f3d2,MissQuelcy: it's you.,MissQuelcy: it's you.
sharedassets56\Library.yarn.txt,386,d5ecf3,MissQuelcy: I worry,MissQuelcy: I worry
sharedassets56\Library.yarn.txt,387,3da90e,MissQuelcy: at the end of my life,MissQuelcy: at the end of my life
sharedassets56\Library.yarn.txt,388,633b61,MissQuelcy: you will be the only one i remember,MissQuelcy: you will be the only one i remember
sharedassets56\Library.yarn.txt,389,578640,MissQuelcy: why did,MissQuelcy: why did
sharedassets56\Library.yarn.txt,390,3cb609,MissQuelcy: you key,MissQuelcy: you key
sharedassets56\Library.yarn.txt,391,abffd4,MissQuelcy: my car,MissQuelcy: my car
sharedassets56\Library.yarn.txt,392,00740d,MissQuelcy: i know,MissQuelcy: i know
sharedassets56\Library.yarn.txt,393,9bc068,MissQuelcy: it was,MissQuelcy: it was
sharedassets56\Library.yarn.txt,394,e44cfb,MissQuelcy: you,MissQuelcy: you
sharedassets56\Library.yarn.txt,395,6ef51a,MissQuelcy: Brian.,MissQuelcy: Brian.
sharedassets56\Library.yarn.txt,396,21f635,MissQuelcy: ...,MissQuelcy: ...
sharedassets56\Library.yarn.txt,397,35c12b,"MissQuelcy: Thanks, everyone!","MissQuelcy: Thanks, everyone!"
sharedassets56\Library.yarn.txt,398,3e271e,->is that legal?,->is that legal?
sharedassets56\Library.yarn.txt,399,3c53f9,Bea: what?,Bea: what?
sharedassets56\Library.yarn.txt,400,1834cc,Mae: talking about details about students like that?,Mae: talking about details about students like that?
sharedassets56\Library.yarn.txt,401,0a48cf,Bea: she didn't name names.,Bea: she didn't name names.
sharedassets56\Library.yarn.txt,402,5b1e9a,Mae: yeah she did!,Mae: yeah she did!
sharedassets56\Library.yarn.txt,403,"7,99E+54","Bea: ok, no *full* names.","Bea: ok, no *full* names."
sharedassets56\Library.yarn.txt,404,9b27eb,->poor Ms. Quelcy.,->poor Ms. Quelcy.
sharedassets56\Library.yarn.txt,405,467f9e,Bea: at least she's blowing off some steam.,Bea: at least she's blowing off some steam.
sharedassets56\Library.yarn.txt,406,98a17c,"MissQuelcy: Next up, ""Fisherman"" Jones.","MissQuelcy: Next up, ""Fisherman"" Jones."
sharedassets56\Library.yarn.txt,408,553b08,MissQuelcy: Fisherman Jones has a poem for us-,MissQuelcy: Fisherman Jones has a poem for us-
sharedassets56\Library.yarn.txt,409,483620,"Fisherman: Two. Two poems. They're short, though.","Fisherman: Two. Two poems. They're short, though."
sharedassets56\Library.yarn.txt,410,69d033,MissQuelcy: Two poems! Take it away!,MissQuelcy: Two poems! Take it away!
sharedassets56\Library.yarn.txt,411,b478e8,Fisherman: uh... hi folks. thanks.,Fisherman: uh... hi folks. thanks.
sharedassets56\Library.yarn.txt,412,20735f,"Fisherman: This is called ""Tunnel eels""","Fisherman: This is called ""Tunnel eels"""
sharedassets56\Library.yarn.txt,413,83fbc0,"Fisherman: Tunnel Eels, Tunnel Eels","Fisherman: Tunnel Eels, Tunnel Eels"
sharedassets56\Library.yarn.txt,414,35427,Fisherman: I do not know how it feels,Fisherman: I do not know how it feels
sharedassets56\Library.yarn.txt,415,3eb252,Fisherman: To be in darkness all the time,Fisherman: To be in darkness all the time
sharedassets56\Library.yarn.txt,416,61cf34,Fisherman: Born in muck and raised in slime,Fisherman: Born in muck and raised in slime
sharedassets56\Library.yarn.txt,417,e31835,Fisherman: But neither d'you know paths I've trudged,Fisherman: But neither d'you know paths I've trudged
sharedassets56\Library.yarn.txt,418,dbe7c0,Fisherman: so it hardly is your place to judge.,Fisherman: so it hardly is your place to judge.
sharedassets56\Library.yarn.txt,419,d526bb,Fisherman: ...,Fisherman: ...
sharedassets56\Library.yarn.txt,420,6ff167,Fisherman: ok that's one poem. the next one is shorter.,Fisherman: ok that's one poem. the next one is shorter.
sharedassets56\Library.yarn.txt,421,e09abf,"Fisherman: This is called ""Tunnel frogs""","Fisherman: This is called ""Tunnel frogs"""
sharedassets56\Library.yarn.txt,422,a7c8af,Fisherman: Tunnel Frog swims in the dark,Fisherman: Tunnel Frog swims in the dark
sharedassets56\Library.yarn.txt,423,1daf2a,Fisherman: must think it would be a lark,Fisherman: must think it would be a lark
sharedassets56\Library.yarn.txt,424,b00be5,Fisherman: to be a fisherman like me,Fisherman: to be a fisherman like me
sharedassets56\Library.yarn.txt,425,b24836,"Fisherman: but what do you know, amphibee'?","Fisherman: but what do you know, amphibee'?"
sharedassets56\Library.yarn.txt,426,166f1f,Fisherman: ...,Fisherman: ...
sharedassets56\Library.yarn.txt,428,c87f28,Fisherman: that's it.,Fisherman: that's it.
sharedassets56\Library.yarn.txt,429,898c2e,"MissQuelcy: That's great! Thank you ""Fisherman"" Jones!","MissQuelcy: That's great! Thank you ""Fisherman"" Jones!"
sharedassets56\Library.yarn.txt,431,068f70,->Dude is really worried about what fish think.,->Dude is really worried about what fish think.
sharedassets56\Library.yarn.txt,432,4b0cd9,Bea: that tunnel always spooks me.,Bea: that tunnel always spooks me.
sharedassets56\Library.yarn.txt,433,9fd42b,->He definitely talks to the actual fish.,->He definitely talks to the actual fish.
sharedassets56\Library.yarn.txt,434,e838aa,Bea: oh most definitely.,Bea: oh most definitely.
sharedassets56\Library.yarn.txt,435,60817a,"MissQuelcy: Finally, a poem by Selma Ann Forrester!","MissQuelcy: Finally, a poem by Selma Ann Forrester!"
sharedassets56\Library.yarn.txt,437,1e7f61,Mae: :),Mae: :)
sharedassets56\Library.yarn.txt,438,960b00,Mae: YAY SELMERS!,Mae: YAY SELMERS!
sharedassets56\Library.yarn.txt,439,ca2d26,Selmers: thanks Mae.,Selmers: thanks Mae.
sharedassets56\Library.yarn.txt,440,e5c67f,Bea: you know her?,Bea: you know her?
sharedassets56\Library.yarn.txt,441,3a8009,Mae: o_o,Mae: o_o
sharedassets56\Library.yarn.txt,442,bb64cd,"Mae: Dude, she’s like your neighbor.","Mae: Dude, she’s like your neighbor."
sharedassets56\Library.yarn.txt,443,b38c2d,Bea: oh.,Bea: oh.
sharedassets56\Library.yarn.txt,444,15255,Mae: she writes these really funny dorky short poems.,Mae: she writes these really funny dorky short poems.
